Training_Record_ID,Batch_ID,Associate_ID,Experience_Level,RCM_Function,Client,Trainer_ID,Training_Type,Training_Mode,Training_Start_Date,Training_End_Date,Planned_Days,Actual_Days,Planned_Hours,Actual_Training_Hours,Productive_Hours,Non_Productive_Hours,Trainer_Available_Hours,Trainer_Utilization_Pct,Assessment_Score,Assessment_Attempts,First_Pass,Quality_Score,Productivity_Score,Floor_Support_Cases,Knowledge_Gap_Count,Retraining_Hours,Completion_Status,Month,Training_Week,Extended Training 
997,BAT202608-25,ASS0250,Experienced,CBR,Client Alpha,TR008,Generic Training,Virtual,2026-08-25 00:00:00,2026-08-27 00:00:00,3,3,24,23.1,17.5,5.6,25,92.4,82,2,No,82.9,69.5,4,1,7.6,Completed,Aug-2026,35,0
998,BAT202608-25,ASS0250,Experienced,CBR,Client Alpha,TR008,CST,Hybrid,2026-08-28 00:00:00,2026-08-29 00:00:00,2,2,16,15.1,9.5,5.6,15.7,96.2,85,1,Yes,88,73.6,0,1,1.9,Completed,Aug-2026,35,0
999,BAT202608-25,ASS0250,Experienced,CBR,Client Alpha,TR008,LAW,Classroom,2026-08-30 00:00:00,2026-09-03 00:00:00,5,5,40,39.5,32.7,6.8,40.2,98.3,82,1,Yes,77.1,86.2,11,0,1.8,Completed,Aug-2026,35,0
1000,BAT202609-25,ASS0250,Experienced,CBR,Client Alpha,TR008,OJT,Floor,2026-09-04 00:00:00,2026-09-18 00:00:00,15,15,120,110.5,94.5,16,122.3,90.4,81,1,Yes,78.3,78.4,6,0,1.9,Completed,Sep-2026,36,0
1001,BAT202608-26,ASS0251,Fresher,BRCM,Client Alpha,TR008,Generic Training,Hybrid,2026-08-16 00:00:00,2026-08-20 00:00:00,5,5,40,36.6,21.5,15.1,42.6,85.9,69,3,No,75.7,100,2,1,6.6,Completed,Aug-2026,33,0
1002,BAT202608-26,ASS0251,Fresher,BRCM,Client Alpha,TR008,CST,Hybrid,2026-08-21 00:00:00,2026-08-25 00:00:00,4,5,32,31,19.4,11.6,32.7,94.8,99,1,Yes,91.8,80.8,2,1,0.9,Completed,Aug-2026,34,1
1003,BAT202608-26,ASS0251,Fresher,BRCM,Client Alpha,TR008,LAW,Hybrid,2026-08-26 00:00:00,2026-09-04 00:00:00,10,10,80,78.8,51.4,27.4,73.8,106.8,71,1,Yes,91.6,71.8,9,1,0.4,Completed,Aug-2026,35,0
1004,BAT202609-26,ASS0251,Fresher,BRCM,Client Alpha,TR008,OJT,Classroom,2026-09-05 00:00:00,2026-09-27 00:00:00,25,23,200,185.6,135.2,50.4,209.2,88.7,79,1,Yes,87,91.9,1,2,1.3,Completed,Sep-2026,36,0
1005,BAT202607-26,ASS0252,Fresher,Billing,Client Gamma,TR003,Generic Training,Hybrid,2026-07-06 00:00:00,2026-07-10 00:00:00,5,5,40,40,32.5,7.5,39.4,101.5,86,1,Yes,99.7,83.5,1,0,0.1,Completed,Jul-2026,28,0
1006,BAT202607-26,ASS0252,Fresher,Billing,Client Gamma,TR003,CST,Hybrid,2026-07-11 00:00:00,2026-07-14 00:00:00,4,4,32,30.7,25.7,5,33.3,92.2,100,1,Yes,83.7,74.1,1,3,2,Completed,Jul-2026,28,0
1007,BAT202607-26,ASS0252,Fresher,Billing,Client Gamma,TR003,LAW,Classroom,2026-07-15 00:00:00,2026-07-24 00:00:00,10,10,80,71.9,45,26.9,78.4,91.7,87,1,Yes,95.7,80.5,13,0,1.8,Completed,Jul-2026,29,0
1008,BAT202607-26,ASS0252,Fresher,Billing,Client Gamma,TR003,OJT,Classroom,2026-07-25 00:00:00,2026-08-18 00:00:00,25,25,200,192.4,144.5,47.9,198.6,96.9,80,1,Yes,89.2,76.7,7,0,1.6,Completed,Jul-2026,30,0
1009,BAT202602-26,ASS0253,Fresher,CBR,Client Beta,TR007,Generic Training,Classroom,2026-02-12 00:00:00,2026-02-17 00:00:00,6,6,48,45.8,26.8,19,49.6,92.3,70,1,Yes,99.4,91.3,1,1,1.7,Completed,Feb-2026,7,0
1010,BAT202602-26,ASS0253,Fresher,CBR,Client Beta,TR007,CST,Hybrid,2026-02-18 00:00:00,2026-02-21 00:00:00,4,4,32,27.3,23.7,3.6,31.9,85.6,64,2,No,82.9,75.8,5,2,7.9,Completed,Feb-2026,8,0
1011,BAT202602-26,ASS0253,Fresher,CBR,Client Beta,TR007,LAW,Virtual,2026-02-22 00:00:00,2026-03-03 00:00:00,10,10,80,70.8,48.1,22.7,86,82.3,96,1,Yes,97.8,64.8,6,0,1.4,Completed,Feb-2026,8,0
1012,BAT202603-26,ASS0253,Fresher,CBR,Client Beta,TR007,OJT,Hybrid,2026-03-04 00:00:00,2026-03-28 00:00:00,25,25,200,200,152,48,202.4,98.8,73,1,Yes,79.8,84.5,8,0,1.2,Completed,Mar-2026,10,0
1013,BAT202604-26,ASS0254,Fresher,EVBV,Client Alpha,TR004,Generic Training,Floor,2026-04-13 00:00:00,2026-04-17 00:00:00,5,5,40,34.5,26.5,8,41.5,83.1,76,1,Yes,98.2,81,4,0,0,Completed,Apr-2026,16,0
1014,BAT202604-26,ASS0254,Fresher,EVBV,Client Alpha,TR004,CST,Floor,2026-04-18 00:00:00,2026-04-24 00:00:00,5,7,40,39.9,23.7,16.2,38.8,102.8,85,1,Yes,78.1,85.2,0,0,1,Completed,Apr-2026,16,1
1015,BAT202604-26,ASS0254,Fresher,EVBV,Client Alpha,TR004,LAW,Classroom,2026-04-25 00:00:00,2026-05-04 00:00:00,10,10,80,67.9,44.2,23.7,75.4,90.1,77,2,No,76.8,100,5,3,6.6,Completed,Apr-2026,17,0
1016,BAT202605-26,ASS0254,Fresher,EVBV,Client Alpha,TR004,OJT,Virtual,2026-05-05 00:00:00,2026-05-31 00:00:00,25,27,200,178.4,145,33.4,202.8,88,71,2,No,85.4,77.1,3,1,5.5,Completed,May-2026,19,1
1017,BAT202604-26,ASS0255,Fresher,Payment Posting,Client Beta,TR006,Generic Training,Classroom,2026-04-28 00:00:00,2026-05-02 00:00:00,5,5,40,36,28,8,42.6,84.5,77,1,Yes,78.3,80.1,5,1,2,Completed,Apr-2026,18,0
1018,BAT202605-26,ASS0255,Fresher,Payment Posting,Client Beta,TR006,CST,Classroom,2026-05-03 00:00:00,2026-05-06 00:00:00,4,4,32,30.9,19.9,11,29.6,104.4,91,2,No,96.7,84.7,2,3,2.5,Completed,May-2026,18,0
1019,BAT202605-26,ASS0255,Fresher,Payment Posting,Client Beta,TR006,LAW,Floor,2026-05-07 00:00:00,2026-05-16 00:00:00,10,10,80,71.4,55.3,16.1,79.2,90.2,81,1,Yes,82.9,91.1,13,0,1.5,Completed,May-2026,19,0
1020,BAT202605-26,ASS0255,Fresher,Payment Posting,Client Beta,TR006,OJT,Virtual,2026-05-17 00:00:00,2026-06-10 00:00:00,25,25,200,195.2,123.7,71.5,214.4,91,88,1,Yes,95.1,78.6,1,1,0.4,Completed,May-2026,20,0
1021,BAT202605-26,ASS0256,Fresher,EVBV,Client Delta,TR004,Generic Training,Hybrid,2026-05-23 00:00:00,2026-05-27 00:00:00,5,5,40,36.8,25.7,11.1,40.5,90.9,68,2,No,79.3,77.5,4,0,6.2,Completed,May-2026,21,0
1022,BAT202605-26,ASS0256,Fresher,EVBV,Client Delta,TR004,CST,Hybrid,2026-05-28 00:00:00,2026-05-30 00:00:00,3,3,24,23.1,14.6,8.5,22.1,104.5,83,1,Yes,85.7,75.5,1,0,1.2,Completed,May-2026,22,0
1023,BAT202605-26,ASS0256,Fresher,EVBV,Client Delta,TR004,LAW,Classroom,2026-05-31 00:00:00,2026-06-09 00:00:00,10,10,80,78.5,61.9,16.6,83.2,94.4,90,1,Yes,83.5,71,8,0,0.3,Completed,May-2026,22,0
1024,BAT202606-26,ASS0256,Fresher,EVBV,Client Delta,TR004,OJT,Floor,2026-06-10 00:00:00,2026-07-03 00:00:00,25,24,200,172.8,118.6,54.2,210.1,82.2,83,1,Yes,85.8,90.7,9,1,1.4,Completed,Jun-2026,24,0
1025,BAT202601-26,ASS0257,Experienced,AUTH,Client Beta,TR004,Generic Training,Hybrid,2026-01-20 00:00:00,2026-01-22 00:00:00,3,3,24,22.6,15.6,7,24.7,91.5,77,1,Yes,79.8,88.6,1,0,0.1,Completed,Jan-2026,4,0
1026,BAT202601-26,ASS0257,Experienced,AUTH,Client Beta,TR004,CST,Classroom,2026-01-23 00:00:00,2026-01-24 00:00:00,2,2,16,14.4,9.9,4.5,15.2,94.7,89,1,Yes,90.8,96.6,1,1,1.3,Completed,Jan-2026,4,0
1027,BAT202601-26,ASS0257,Experienced,AUTH,Client Beta,TR004,LAW,Floor,2026-01-25 00:00:00,2026-01-29 00:00:00,5,5,40,39.3,27,12.3,36.9,106.5,77,1,Yes,80.7,77.8,10,1,0.9,Completed,Jan-2026,4,0
1028,BAT202601-26,ASS0257,Experienced,AUTH,Client Beta,TR004,OJT,Hybrid,2026-01-30 00:00:00,2026-02-12 00:00:00,15,14,120,117.9,85.2,32.7,124.5,94.7,88,3,No,89.8,89.3,4,3,6.4,Extended,Jan-2026,5,0
1029,BAT202602-26,ASS0258,Experienced,Charge Entry,Revere Health,TR006,Generic Training,Floor,2026-02-14 00:00:00,2026-02-17 00:00:00,4,4,32,28.8,22,6.8,33.8,85.2,78,1,Yes,74.5,77.1,3,3,1.4,Completed,Feb-2026,7,0
1030,BAT202602-26,ASS0258,Experienced,Charge Entry,Revere Health,TR006,CST,Virtual,2026-02-18 00:00:00,2026-02-20 00:00:00,3,3,24,22,16.4,5.6,25.5,86.3,69,2,No,80.4,100,2,1,7,Completed,Feb-2026,8,0
1031,BAT202602-26,ASS0258,Experienced,Charge Entry,Revere Health,TR006,LAW,Floor,2026-02-21 00:00:00,2026-02-25 00:00:00,5,5,40,40,33.6,6.4,43,93,90,1,Yes,93.7,86.2,6,1,0.6,Completed,Feb-2026,8,0
1032,BAT202602-26,ASS0258,Experienced,Charge Entry,Revere Health,TR006,OJT,Hybrid,2026-02-26 00:00:00,2026-03-12 00:00:00,15,15,120,120,69.8,50.2,124.3,96.5,79,1,Yes,90.5,85.1,4,3,1.8,Completed,Feb-2026,9,0
1033,BAT202607-26,ASS0259,Fresher,Billing,Client Gamma,TR001,Generic Training,Hybrid,2026-07-12 00:00:00,2026-07-15 00:00:00,5,4,40,29.8,19.8,10,37.5,79.5,85,1,Yes,82.8,75,1,0,1.9,Completed,Jul-2026,28,0
1034,BAT202607-26,ASS0259,Fresher,Billing,Client Gamma,TR001,CST,Hybrid,2026-07-16 00:00:00,2026-07-18 00:00:00,3,3,24,23.4,17.8,5.6,25.4,92.1,76,1,Yes,92.5,100,1,1,1.2,Completed,Jul-2026,29,0
1035,BAT202607-26,ASS0259,Fresher,Billing,Client Gamma,TR001,LAW,Classroom,2026-07-19 00:00:00,2026-07-28 00:00:00,10,10,80,75.5,37.5,38,77.4,97.5,83,1,Yes,86.3,86.5,15,1,1.3,Completed,Jul-2026,29,0
1036,BAT202607-26,ASS0259,Fresher,Billing,Client Gamma,TR001,OJT,Hybrid,2026-07-29 00:00:00,2026-08-22 00:00:00,25,25,200,171.1,118.6,52.5,208.6,82,75,1,Yes,79.4,71.6,5,1,2,Completed,Jul-2026,31,0
1037,BAT202606-26,ASS0260,Experienced,AUTH,Client Alpha,TR004,Generic Training,Floor,2026-06-19 00:00:00,2026-06-22 00:00:00,4,4,32,29,22.4,6.6,33,87.9,86,1,Yes,95.5,83.8,3,1,0.8,Completed,Jun-2026,25,0
1038,BAT202606-26,ASS0260,Experienced,AUTH,Client Alpha,TR004,CST,Classroom,2026-06-23 00:00:00,2026-06-25 00:00:00,3,3,24,23.9,17.5,6.4,22.9,104.4,84,1,Yes,88.4,61.1,1,0,1.8,Completed,Jun-2026,26,0
1039,BAT202606-26,ASS0260,Experienced,AUTH,Client Alpha,TR004,LAW,Floor,2026-06-26 00:00:00,2026-06-30 00:00:00,5,5,40,37.7,24.4,13.3,43,87.7,86,1,Yes,81.1,75.3,7,0,1.2,Completed,Jun-2026,26,0
1040,BAT202607-26,ASS0260,Experienced,AUTH,Client Alpha,TR004,OJT,Floor,2026-07-01 00:00:00,2026-07-15 00:00:00,15,15,120,110.3,86.4,23.9,114.6,96.2,71,2,No,73.9,81.8,5,1,4.9,Completed,Jul-2026,27,0
1041,BAT202604-27,ASS0261,Fresher,BRCM,Client Beta,TR007,Generic Training,Classroom,2026-04-05 00:00:00,2026-04-10 00:00:00,6,6,48,46.3,31.6,14.7,48.3,95.9,100,1,Yes,88.5,86.8,1,1,1.2,Completed,Apr-2026,14,0
1042,BAT202604-27,ASS0261,Fresher,BRCM,Client Beta,TR007,CST,Hybrid,2026-04-11 00:00:00,2026-04-13 00:00:00,3,3,24,22.9,16.7,6.2,24.1,95,63,2,No,75.4,91.9,3,3,7.9,Completed,Apr-2026,15,0
1043,BAT202604-27,ASS0261,Fresher,BRCM,Client Beta,TR007,LAW,Floor,2026-04-14 00:00:00,2026-04-23 00:00:00,10,10,80,80,52.6,27.4,80.6,99.3,85,1,Yes,88,93.1,7,0,0.4,Completed,Apr-2026,16,0
1044,BAT202604-27,ASS0261,Fresher,BRCM,Client Beta,TR007,OJT,Floor,2026-04-24 00:00:00,2026-05-18 00:00:00,25,25,200,186.7,137.2,49.5,202.2,92.3,56,2,No,80.6,89.3,5,2,2.2,Completed,Apr-2026,17,0
1045,BAT202601-27,ASS0262,Fresher,EVBV,Client Delta,TR005,Generic Training,Hybrid,2026-01-05 00:00:00,2026-01-12 00:00:00,8,8,64,56.6,40,16.6,62.9,90,97,1,Yes,89,86.5,0,1,1.2,Completed,Jan-2026,2,0
1046,BAT202601-27,ASS0262,Fresher,EVBV,Client Delta,TR005,CST,Floor,2026-01-13 00:00:00,2026-01-17 00:00:00,3,5,24,23.4,16.5,6.9,25.2,92.9,56,3,No,96,65.2,2,2,4.5,Completed,Jan-2026,3,1
1047,BAT202601-27,ASS0262,Fresher,EVBV,Client Delta,TR005,LAW,Floor,2026-01-18 00:00:00,2026-01-27 00:00:00,10,10,80,70.2,56.5,13.7,81.6,86,82,1,Yes,93,91,5,0,0.5,Completed,Jan-2026,3,0
1048,BAT202601-27,ASS0262,Fresher,EVBV,Client Delta,TR005,OJT,Floor,2026-01-28 00:00:00,2026-02-21 00:00:00,25,25,200,180.6,116.7,63.9,211.1,85.6,93,1,Yes,96.5,73,7,1,0.9,Completed,Jan-2026,5,0
1049,BAT202608-27,ASS0263,Fresher,AR,Client Beta,TR001,Generic Training,Floor,2026-08-01 00:00:00,2026-08-08 00:00:00,8,8,64,59.7,41.5,18.2,67,89.1,100,1,Yes,95.2,85.5,2,1,0.6,Completed,Aug-2026,31,0
1050,BAT202608-27,ASS0263,Fresher,AR,Client Beta,TR001,CST,Classroom,2026-08-09 00:00:00,2026-08-11 00:00:00,3,3,24,24,17.2,6.8,22.9,104.8,89,1,Yes,91.5,78.1,4,2,1.8,Completed,Aug-2026,32,0
1051,BAT202608-27,ASS0263,Fresher,AR,Client Beta,TR001,LAW,Floor,2026-08-12 00:00:00,2026-08-21 00:00:00,10,10,80,66,40.7,25.3,85.4,77.3,66,3,No,81.4,78.9,6,1,4.6,Completed,Aug-2026,33,0
1052,BAT202608-27,ASS0263,Fresher,AR,Client Beta,TR001,OJT,Classroom,2026-08-22 00:00:00,2026-09-15 00:00:00,25,25,200,200,159.2,40.8,201.5,99.3,86,1,Yes,95.9,90.5,1,0,1.7,Completed,Aug-2026,34,0
1053,BAT202605-27,ASS0264,Fresher,Payment Posting,River Health,TR003,Generic Training,Floor,2026-05-24 00:00:00,2026-05-28 00:00:00,5,5,40,37.9,30,7.9,42.2,89.8,78,1,Yes,73.5,82.1,0,2,1.9,Completed,May-2026,21,0
1054,BAT202605-27,ASS0264,Fresher,Payment Posting,River Health,TR003,CST,Virtual,2026-05-29 00:00:00,2026-06-02 00:00:00,5,5,40,36.1,25.4,10.7,40.7,88.7,83,1,Yes,82.5,71.3,3,1,0.4,Completed,May-2026,22,0
1055,BAT202606-27,ASS0264,Fresher,Payment Posting,River Health,TR003,LAW,Classroom,2026-06-03 00:00:00,2026-06-12 00:00:00,10,10,80,69.9,60.5,9.4,85,82.2,88,1,Yes,84.4,80.8,10,2,0.1,Completed,Jun-2026,23,0
1056,BAT202606-27,ASS0264,Fresher,Payment Posting,River Health,TR003,OJT,Hybrid,2026-06-13 00:00:00,2026-07-07 00:00:00,25,25,200,180.1,108.7,71.4,212.4,84.8,100,1,Yes,95.4,80,7,1,0.5,Completed,Jun-2026,24,0
1057,BAT202606-27,ASS0265,Experienced,Charge Entry,Client Delta,TR002,Generic Training,Floor,2026-06-23 00:00:00,2026-06-24 00:00:00,2,2,16,15.9,11.3,4.6,16.8,94.6,82,2,No,61.4,88.1,0,2,6.5,Completed,Jun-2026,26,0
1058,BAT202606-27,ASS0265,Experienced,Charge Entry,Client Delta,TR002,CST,Floor,2026-06-25 00:00:00,2026-06-27 00:00:00,3,3,24,24,20.7,3.3,25.9,92.7,81,1,Yes,86.4,72.8,3,2,0.3,Completed,Jun-2026,26,0
1059,BAT202606-27,ASS0265,Experienced,Charge Entry,Client Delta,TR002,LAW,Floor,2026-06-28 00:00:00,2026-07-02 00:00:00,5,5,40,40,31.2,8.8,38.1,105,95,1,Yes,93.1,75.1,6,0,1.8,Completed,Jun-2026,26,0
1060,BAT202607-27,ASS0265,Experienced,Charge Entry,Client Delta,TR002,OJT,Classroom,2026-07-03 00:00:00,2026-07-17 00:00:00,15,15,120,116,71,45,110.5,105,100,1,Yes,91.7,71.4,6,1,0.8,Completed,Jul-2026,27,0
1061,BAT202601-27,ASS0266,Fresher,Billing,Revere Health,TR002,Generic Training,Hybrid,2026-01-14 00:00:00,2026-01-21 00:00:00,8,8,64,52.4,39.4,13,65,80.6,88,1,Yes,75.2,81.8,3,1,1.4,Completed,Jan-2026,3,0
1062,BAT202601-27,ASS0266,Fresher,Billing,Revere Health,TR002,CST,Hybrid,2026-01-22 00:00:00,2026-01-26 00:00:00,5,5,40,39.7,30.1,9.6,39.6,100.3,75,1,Yes,81.2,80.3,2,4,1.9,Completed,Jan-2026,4,0
1063,BAT202601-27,ASS0266,Fresher,Billing,Revere Health,TR002,LAW,Floor,2026-01-27 00:00:00,2026-02-05 00:00:00,10,10,80,74.6,54.3,20.3,78.9,94.6,56,2,No,86.1,78.4,4,0,4.2,Completed,Jan-2026,5,0
1064,BAT202602-27,ASS0266,Fresher,Billing,Revere Health,TR002,OJT,Classroom,2026-02-06 00:00:00,2026-03-02 00:00:00,25,25,200,177.3,119.5,57.8,214.8,82.5,84,1,Yes,92.1,67.4,6,1,0.2,Completed,Feb-2026,6,0
1065,BAT202601-27,ASS0267,Fresher,Payment Posting,Client Alpha,TR003,Generic Training,Floor,2026-01-17 00:00:00,2026-01-22 00:00:00,6,6,48,47.5,45.1,2.4,51.1,93,81,1,Yes,74.7,69.4,4,0,1.9,Completed,Jan-2026,3,0
1066,BAT202601-27,ASS0267,Fresher,Payment Posting,Client Alpha,TR003,CST,Virtual,2026-01-23 00:00:00,2026-01-24 00:00:00,3,2,24,22.5,15.5,7,23.7,94.9,95,1,Yes,84.5,74.8,1,2,0,Completed,Jan-2026,4,0
1067,BAT202601-27,ASS0267,Fresher,Payment Posting,Client Alpha,TR003,LAW,Classroom,2026-01-25 00:00:00,2026-02-03 00:00:00,10,10,80,68.5,34.2,34.3,78.3,87.5,81,1,Yes,90.9,92.1,7,2,1.8,Completed,Jan-2026,4,0
1068,BAT202602-27,ASS0267,Fresher,Payment Posting,Client Alpha,TR003,OJT,Floor,2026-02-04 00:00:00,2026-02-28 00:00:00,25,25,200,179.5,130.1,49.4,209.1,85.8,66,3,No,77.1,77.1,8,0,5.5,Extended,Feb-2026,6,0
1069,BAT202603-27,ASS0268,Experienced,Billing,Revere Health,TR005,Generic Training,Hybrid,2026-03-12 00:00:00,2026-03-13 00:00:00,2,2,16,15.1,9.5,5.6,15.3,98.7,81,1,Yes,84.9,86.3,1,3,1.8,Completed,Mar-2026,11,0
1070,BAT202603-27,ASS0268,Experienced,Billing,Revere Health,TR005,CST,Floor,2026-03-14 00:00:00,2026-03-15 00:00:00,2,2,16,15.1,9.5,5.6,16.8,89.9,95,1,Yes,77.1,73.7,5,1,1.7,Completed,Mar-2026,11,0
1071,BAT202603-27,ASS0268,Experienced,Billing,Revere Health,TR005,LAW,Floor,2026-03-16 00:00:00,2026-03-20 00:00:00,5,5,40,38.2,29.6,8.6,41.7,91.6,73,1,Yes,95.4,71.3,8,0,1.9,Completed,Mar-2026,12,0
1072,BAT202603-27,ASS0268,Experienced,Billing,Revere Health,TR005,OJT,Floor,2026-03-21 00:00:00,2026-04-04 00:00:00,15,15,120,116.3,99.2,17.1,126.4,92,79,1,Yes,81.8,79.9,4,0,0.7,Completed,Mar-2026,12,0
1073,BAT202602-27,ASS0269,Fresher,Payment Posting,Client Gamma,TR001,Generic Training,Classroom,2026-02-11 00:00:00,2026-02-15 00:00:00,5,5,40,40,26,14,37.8,105.8,80,1,Yes,82.3,88.8,2,2,1.8,Completed,Feb-2026,7,0
1074,BAT202602-27,ASS0269,Fresher,Payment Posting,Client Gamma,TR001,CST,Floor,2026-02-16 00:00:00,2026-02-19 00:00:00,4,4,32,27,17.7,9.3,29.8,90.6,83,1,Yes,100,71.2,3,1,0.6,Completed,Feb-2026,8,0
1075,BAT202602-27,ASS0269,Fresher,Payment Posting,Client Gamma,TR001,LAW,Hybrid,2026-02-20 00:00:00,2026-03-02 00:00:00,10,11,80,70.5,43.6,26.9,85.3,82.6,76,1,Yes,82.7,93.4,4,1,1.2,Extended,Feb-2026,8,1
1076,BAT202603-27,ASS0269,Fresher,Payment Posting,Client Gamma,TR001,OJT,Classroom,2026-03-03 00:00:00,2026-03-27 00:00:00,25,25,200,198.2,148.4,49.8,190.5,104,78,1,Yes,95.3,81.7,2,0,1.6,Completed,Mar-2026,10,0
1077,BAT202604-27,ASS0270,Experienced,CBR,Client Delta,TR005,Generic Training,Classroom,2026-04-15 00:00:00,2026-04-18 00:00:00,4,4,32,30.2,19.3,10.9,31.6,95.6,83,3,No,93.5,91.7,1,7,3.9,Completed,Apr-2026,16,0
1078,BAT202604-27,ASS0270,Experienced,CBR,Client Delta,TR005,CST,Hybrid,2026-04-19 00:00:00,2026-04-20 00:00:00,2,2,16,15.5,9.2,6.3,15,103.3,70,1,Yes,75.4,85.9,4,1,1.2,Completed,Apr-2026,16,0
1079,BAT202604-27,ASS0270,Experienced,CBR,Client Delta,TR005,LAW,Hybrid,2026-04-21 00:00:00,2026-04-25 00:00:00,5,5,40,35.9,28.4,7.5,42.3,84.9,69,3,No,73.5,84.2,11,3,4.6,Completed,Apr-2026,17,0
1080,BAT202604-27,ASS0270,Experienced,CBR,Client Delta,TR005,OJT,Classroom,2026-04-26 00:00:00,2026-05-10 00:00:00,15,15,120,112,87,25,115.2,97.2,72,1,Yes,95.5,95.3,13,1,1.2,Completed,Apr-2026,17,0
1081,BAT202605-28,ASS0271,Experienced,Charge Entry,Client Beta,TR001,Generic Training,Virtual,2026-05-30 00:00:00,2026-06-02 00:00:00,4,4,32,29.9,25.3,4.6,33.3,89.8,78,1,Yes,92.7,89.1,1,0,1.3,Completed,May-2026,22,0
1082,BAT202606-28,ASS0271,Experienced,Charge Entry,Client Beta,TR001,CST,Hybrid,2026-06-03 00:00:00,2026-06-05 00:00:00,3,3,24,21.5,18.1,3.4,22.1,97.3,89,1,Yes,91.1,83.3,3,1,0.9,Completed,Jun-2026,23,0
1083,BAT202606-28,ASS0271,Experienced,Charge Entry,Client Beta,TR001,LAW,Floor,2026-06-06 00:00:00,2026-06-10 00:00:00,5,5,40,37.4,29.5,7.9,41.6,89.9,70,1,Yes,98.9,97.9,9,0,0.1,Completed,Jun-2026,23,0
1084,BAT202606-28,ASS0271,Experienced,Charge Entry,Client Beta,TR001,OJT,Classroom,2026-06-11 00:00:00,2026-06-24 00:00:00,15,14,120,109.6,62.3,47.3,118.5,92.5,78,2,No,77.3,62.5,8,1,2.6,Completed,Jun-2026,24,0
1085,BAT202602-28,ASS0272,Experienced,Charge Entry,Client Delta,TR007,Generic Training,Classroom,2026-02-23 00:00:00,2026-02-24 00:00:00,2,2,16,15.8,13.1,2.7,16.1,98.1,75,1,Yes,80.5,79.8,2,2,0.8,Completed,Feb-2026,9,0
1086,BAT202602-28,ASS0272,Experienced,Charge Entry,Client Delta,TR007,CST,Hybrid,2026-02-25 00:00:00,2026-02-26 00:00:00,2,2,16,14.6,7.8,6.8,14.9,98,78,1,Yes,79.2,98.1,0,1,0.5,Completed,Feb-2026,9,0
1087,BAT202602-28,ASS0272,Experienced,Charge Entry,Client Delta,TR007,LAW,Classroom,2026-02-27 00:00:00,2026-03-03 00:00:00,5,5,40,37.6,35.3,2.3,38.2,98.4,89,1,Yes,77.6,97,12,0,1.3,Completed,Feb-2026,9,0
1088,BAT202603-28,ASS0272,Experienced,Charge Entry,Client Delta,TR007,OJT,Virtual,2026-03-04 00:00:00,2026-03-17 00:00:00,15,14,120,120,101.6,18.4,121.4,98.8,84,1,Yes,93.1,90.9,4,1,1.7,Completed,Mar-2026,10,0
1089,BAT202601-28,ASS0273,Experienced,AR,River Health,TR007,Generic Training,Floor,2026-01-28 00:00:00,2026-01-31 00:00:00,4,4,32,32,22.5,9.5,31.3,102.2,85,2,No,90.3,80.9,1,3,2.7,Completed,Jan-2026,5,0
1090,BAT202602-28,ASS0273,Experienced,AR,River Health,TR007,CST,Classroom,2026-02-01 00:00:00,2026-02-02 00:00:00,2,2,16,14.5,10.5,4,16,90.6,96,1,Yes,81.8,82.8,1,0,1.8,Completed,Feb-2026,5,0
1091,BAT202602-28,ASS0273,Experienced,AR,River Health,TR007,LAW,Virtual,2026-02-03 00:00:00,2026-02-09 00:00:00,5,7,40,36.5,23.4,13.1,37.8,96.6,89,1,Yes,72.5,84.5,12,0,1.8,Completed,Feb-2026,6,1
1092,BAT202602-28,ASS0273,Experienced,AR,River Health,TR007,OJT,Floor,2026-02-10 00:00:00,2026-02-25 00:00:00,15,16,120,120,113.1,6.9,115.7,103.7,83,1,Yes,84.9,85.6,5,3,0,Completed,Feb-2026,7,1
1093,BAT202601-28,ASS0274,Fresher,Payment Posting,Client Gamma,TR006,Generic Training,Hybrid,2026-01-19 00:00:00,2026-01-23 00:00:00,5,5,40,35.2,29.6,5.6,42.6,82.6,79,1,Yes,82.1,71.7,6,1,1.6,Completed,Jan-2026,4,0
1094,BAT202601-28,ASS0274,Fresher,Payment Posting,Client Gamma,TR006,CST,Hybrid,2026-01-24 00:00:00,2026-01-27 00:00:00,4,4,32,28.4,26.1,2.3,32.6,87.1,83,2,No,80.5,82.7,1,3,4.8,Completed,Jan-2026,4,0
1095,BAT202601-28,ASS0274,Fresher,Payment Posting,Client Gamma,TR006,LAW,Classroom,2026-01-28 00:00:00,2026-02-06 00:00:00,10,10,80,73.2,39.4,33.8,79.6,92,84,1,Yes,86.1,95.9,4,0,0.3,Completed,Jan-2026,5,0
1096,BAT202602-28,ASS0274,Fresher,Payment Posting,Client Gamma,TR006,OJT,Classroom,2026-02-07 00:00:00,2026-03-03 00:00:00,25,25,200,200,111.9,88.1,187.3,106.8,81,1,Yes,87.5,96,2,0,0.7,Completed,Feb-2026,6,0
1097,BAT202601-28,ASS0275,Experienced,BRCM,River Health,TR003,Generic Training,Floor,2026-01-25 00:00:00,2026-01-26 00:00:00,2,2,16,14.8,9.9,4.9,16.3,90.8,74,1,Yes,81.3,83,4,0,0.8,Completed,Jan-2026,4,0
